imone,savivaldybe,adresas,tipas,kaina,data
Viada,Utenos r. sav.,"Utena, Metalo g. 8",SND,0.959,2026-04-20
Viada,Utenos r. sav.,"Utena, Pramonės g. 23",SND,0.959,2026-04-20
Viada,Utenos r. sav.,"Gedimino k., Vyturio g. 2",SND,0.959,2026-04-20
Viada,Varėnos r. sav.,"Valkininkai, Vilniaus g. 6",SND,0.959,2026-04-20
Viada,Elektrėnų sav.,"Vievis, Kauno g. 26A",SND,0.959,2026-04-20
Viada,Vilkaviškio r. sav.,"Vilkaviškis, Vytauto g. 105",SND,0.959,2026-04-20
Viada,Vilniaus r. sav.,"Avižienių k., Ožiarūčių g. 1a",SND,0.959,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Ateities g. 17B",SND,0.959,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Dariaus ir Girėno g. 30A",SND,0.959,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Gariūnų g. 16A",SND,0.959,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Grigiškės, Kovo 11-osios g. 75",SND,0.959,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Kirtimų g. 29",SND,0.959,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Laisvės pr. 8",SND,0.959,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Liepkalnio g. 128A",SND,0.959,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Naugarduko g. 74",SND,0.959,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Nemenčinės pl. 5",SND,0.959,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Olandų g. 57",SND,0.959,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Ozo g. 12",SND,0.959,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Pilaitės pr. 13",SND,0.959,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Pilaitės pr. 28",SND,0.959,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Saltoniškių g. 12",SND,0.959,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Sodų g. 22",SND,0.959,2026-04-20
Viada,Visagino sav.,"Visaginas, Statybininkų g. 1",SND,0.959,2026-04-20
Viada,Visagino sav.,"Visaginas, Taikos pr. 23B",SND,0.959,2026-04-20
Viada,Zarasų r. sav.,Juodalaukių k. 2,SND,0.959,2026-04-20
Skulas,Alytaus r. sav.,"Simnas, Alytaus g. 48",SND,0.93,2026-04-20
Skulas,Alytaus r. sav.,"Likiškėlių k., Kalninės g. 5",SND,0.92,2026-04-20
Skulas,Kauno m. sav.,"Kaunas, Ašigalio g. 1 A",SND,0.859,2026-04-20
Skulas,Kauno r. sav.,"Virbališkių k., Verslo g. 2",SND,0.87,2026-04-20
Skulas,Pasvalio r. sav.,"Pasvalys, Mūšos g. 2 E",SND,0.91,2026-04-20
Skulas,Vilniaus m. sav.,"Vilnius, J.Kazlausko g. 34",SND,0.879,2026-04-20
Deliuvis,Panevėžio m. sav.,"Pušaloto g. 140, Panevėžys",SND,0.889,2026-04-20
Deliuvis,Panevėžio m. sav.,"G.Petkevičaitės-Bitės 35C, Panevėžys",SND,0.889,2026-04-20
Deliuvis,Panevėžio m. sav.,"S.Kerbedžio 2, Panevėžys",SND,0.889,2026-04-20
Velseka,Kupiškio r. sav.,"Panevėžio g. 5, Kupiškis",SND,0.879,2026-04-20
Pakelės namai,Pasvalio r. sav.,"Liepų g. 4, Škilinpamūšio k.",SND,0.95,2026-04-20
Pakelės namai,Pasvalio r. sav.,"Pasienio g. 10, Škilinpamūšio k.",SND,0.95,2026-04-20
Tumasa,Mažeikių r. sav.,"Židikai, Mažeikiu g. 10",SND,0.95,2026-04-20
Madalva,Tauragės r. sav.,"Žygaičių k., Žygaičių g.2",SND,0.79,2026-04-20
Madalva,Tauragės r. sav.,"Tauragė , Dariaus ir Girėno g.49",SND,0.83,2026-04-20
Madalva,Tauragės r. sav.,"Tauragė , Pramonės g.10A",SND,0.83,2026-04-20
Madalva,Plungės r. sav.,"Plungė , Lentpjūvės g.10A",SND,0.83,2026-04-20
Madalva,Šilalės r. sav.,Gineikių k.,SND,0.84,2026-04-20
Prie Luksto,Telšių r. sav.,"Telšiai, Masčio g. 21",SND,0.939,2026-04-20
Boost Petrol,Šiaulių r. sav.,"Ginkūnų k., Aušros g. 26",SND,0.949,2026-04-20
Boost Petrol,Kelmės r. sav.,"Kęstučio g. 1B, Kelmė",SND,0.949,2026-04-20
Boost Petrol,Kelmės r. sav.,"Kuršukų k., Plento g. 1",SND,0.959,2026-04-20
Boost Petrol,Kauno m. sav.,"Marvelės g. 132, Kaunas",SND,0.95,2026-04-20
Boost Petrol,Elektrėnų sav.,Dubijos g. 36,SND,0.969,2026-04-20
Boost Petrol,Molėtų r. sav.,Smėlinkos k.,SND,0.92,2026-04-20
Boost Petrol,Utenos r. sav.,"Zarasų g. 9, Utena",SND,0.909,2026-04-20
Boost Petrol,Kelmės r. sav.,"Maironių k., Kuršių g. 2",SND,0.9,2026-04-20
Stateta,Marijampolės sav.,Kantališkių k.,SND,0.949,2026-04-20
Stateta,Vilniaus m. sav.,"Ukmergės g. 246, Vilnius",SND,0.949,2026-04-20
Stateta,Alytaus r. sav.,Alytaus k.,SND,0.949,2026-04-20
Stateta,Alytaus r. sav.,"Kauno g.1, Miklusėnai",SND,0.949,2026-04-20
Stateta,Alytaus r. sav.,Kaniukų k.,SND,0.949,2026-04-20
Stateta,Prienų r. sav.,Gustaičių k.,SND,0.949,2026-04-20
Stateta,Kauno r. sav.,"Erdvės g. 78, Ramučių k.",SND,0.949,2026-04-20
Stateta,Panevėžio r. sav.,"Žemdirbių g. 15, Paliūniškio k.",SND,0.949,2026-04-20
Stateta,Kupiškio r. sav.,"Panevėžio g. 9, Kupiškis",SND,0.949,2026-04-20
Stateta,Kalvarijos sav.,"Turgaus g. 4, Kreivukė",SND,0.949,2026-04-20
Stateta,Klaipėdos m. sav.,"Minijos g. 90, Klaipėda",SND,0.949,2026-04-20
Stateta,Utenos r. sav.,"Palangos g. 66, Utena",SND,0.949,2026-04-20
Emsi,Alytaus m. sav.,"Ūdrijos g.2, Alytus",SND,0.94,2026-04-20
Emsi,Raseinių r. sav.,"Žemaičių g. 34, Ariogala",SND,0.949,2026-04-20
Emsi,Biržų r. sav.,"Jaunimo g.2a, Biržai",SND,0.9,2026-04-20
Emsi,Vilniaus r. sav.,Bukiškio k. Ukmergės g.437,SND,0.95,2026-04-20
Emsi,Kauno m. sav.,"Draugystės g.8B, Kaunas",SND,0.899,2026-04-20
Emsi,Vilniaus m. sav.,"Vilnius, Spyglių g. 2",SND,0.939,2026-04-20
Emsi,Kauno r. sav.,"Ilgakiemio k., Kauno g.25",SND,0.93,2026-04-20
Emsi,Vilniaus m. sav.,"Jeruzalės 2, Vilnius",SND,0.929,2026-04-20
Emsi,Klaipėdos r. sav.,"Durpyno 63, Jonušų k.",SND,0.94,2026-04-20
Emsi,Kėdainių r. sav.,"Juodgirio k.1,",SND,0.949,2026-04-20
Emsi,Klaipėdos r. sav.,Medelyno g.126 Kalotės k.,SND,0.92,2026-04-20
Emsi,Vilniaus m. sav.,"Kareivių g. 4, Vilnius",SND,0.929,2026-04-20
Emsi,Kauno m. sav.,"Jonavos g. 292B, Kaunas",SND,0.9,2026-04-20
Emsi,Vilniaus m. sav.,"Kirtimų g. 33, Vilnius",SND,0.909,2026-04-20
Emsi,Vilniaus m. sav.,"Laisvės pr. 80B, Vilnius",SND,0.939,2026-04-20
Emsi,Trakų r. sav.,"Sodų g.3A, Lentvaris",SND,0.929,2026-04-20
Emsi,Vilniaus m. sav.,"Liepkalnio g.112A, Vilnius",SND,0.93,2026-04-20
Emsi,Kauno m. sav.,"Liuksemburgo aklg. 27, Kaunas",SND,0.909,2026-04-20
Emsi,Vilniaus r. sav.,"Mokyklos g. 26, Maišiagalos mstl.",SND,0.959,2026-04-20
Emsi,Marijampolės sav.,"Stoties g. 6B, Marijampolė",SND,0.94,2026-04-20
Emsi,Kauno m. sav.,"Masiulio g.16C, Kaunas",SND,0.929,2026-04-20
Emsi,Kauno r. sav.,"Marijampolės g. 58, Mastaičių k.",SND,0.93,2026-04-20
Emsi,Klaipėdos m. sav.,"Minijos g.154A, Klaipėda",SND,0.88,2026-04-20
Emsi,Kauno m. sav.,"Savanorių pr.402A, Kaunas",SND,0.939,2026-04-20
Emsi,Vilniaus r. sav.,"Taikos g.1, Kreivalaužių k.",SND,0.91,2026-04-20
Emsi,Panevėžio m. sav.,"Nemuno g.79A, Panevėžys",SND,0.899,2026-04-20
Emsi,Pasvalio r. sav.,"Pasvalys, Taikos g.24",SND,0.93,2026-04-20
Emsi,Kaišiadorių r. sav.,"Paukštininkų g.4a, Kaišiadorys",SND,0.94,2026-04-20
Emsi,Marijampolės sav.,"Kauno g.165, Pietarių k.",SND,0.949,2026-04-20
Emsi,Vilniaus m. sav.,"Pajautos g. 31, Vilnius (Pilaitė)",SND,0.94,2026-04-20
Emsi,Radviliškio r. sav.,"Miško g.62, Radviliškis",SND,0.91,2026-04-20
Emsi,Panevėžio r. sav.,"Ramygalos g.186A, Panevėžys",SND,0.89,2026-04-20
Emsi,Raseinių r. sav.,Raščių k. 1A,SND,0.929,2026-04-20
Emsi,Trakų r. sav.,Sausių g.2 Sausių k..,SND,0.92,2026-04-20
Emsi,Vilniaus m. sav.,"Savanorių 225, Vilnius",SND,0.909,2026-04-20
Emsi,Pasvalio r. sav.,"Sereikonių k., Baltijos kelio g.2",SND,0.939,2026-04-20
Emsi,Šiaulių m. sav.,"Sembos g.5, Šiauliai",SND,0.89,2026-04-20
Emsi,Panevėžio r. sav.,"Šilagalio k., Panevėžio aplinkl.12",SND,0.929,2026-04-20
Emsi,Šilutės r. sav.,"Gluosnių g.4A, Šilutė",SND,0.93,2026-04-20
Emsi,Marijampolės sav.,"Skaisčiūnų k., Europos g.11",SND,0.939,2026-04-20
Emsi,Klaipėdos m. sav.,"Taikos pr.124, Klaipėda",SND,0.88,2026-04-20
Emsi,Vilniaus m. sav.,"Gunkliškių g.2F, Vilnius",SND,0.929,2026-04-20
Emsi,Kauno r. sav.,"Vandžiogalos pl.86A, Kaunas",SND,0.92,2026-04-20
Emsi,Vilkaviškio r. sav.,"S.Nėries g.38, Vilkaviškis",SND,0.92,2026-04-20
Emsi,Kauno r. sav.,"Žemaitkiemis, Stasio Krasausko g. 21",SND,0.929,2026-04-20
Saurida,Akmenės r. sav.,Naujoji Akmenė V. Kudirkos 18A,SND,0.87,2026-04-20
Saurida,Akmenės r. sav.,Akmenės I kaimas Plento g. 1,SND,0.87,2026-04-20
Saurida,Akmenės r. sav.,Pašakarnių km. Pašakarnių g. 1,SND,0.87,2026-04-20
Saurida,Šiaulių m. sav.,Šiauliai Vilniaus g. 373A,SND,0.87,2026-04-20
Saurida,Šiaulių m. sav.,Šiauliai Pramonės g. 7C,SND,0.87,2026-04-20
Saurida,Radviliškio r. sav.,Radviliškis Gedimino g. 50C,SND,0.87,2026-04-20
Saurida,Radviliškio r. sav.,Velžių km .Radviliškio plentas 2,SND,0.87,2026-04-20
Saurida,Skuodo r. sav.,Skuodas Vytauto g. 20,SND,0.87,2026-04-20
Saurida,Klaipėdos r. sav.,Klaipėda Jūrininkų pr. 29,SND,0.87,2026-04-20
Saurida,Šilalės r. sav.,Šilalė Rytinio kelio g. 19,SND,0.87,2026-04-20
Saurida,Jurbarko r. sav.,Pašvenčio km.,SND,0.86,2026-04-20
Saurida,Kalvarijos sav.,Kreivukės km.,SND,0.87,2026-04-20
Saurida,Kalvarijos sav.,Kušliškių km. Suvalkijos g. 15,SND,0.87,2026-04-20
Saurida,Marijampolės sav.,Marijampolė Statybininkų g. 8,SND,0.87,2026-04-20
Saurida,Alytaus m. sav.,Alytus Pramonės g. 5,SND,0.87,2026-04-20
Saurida,Lazdijų r. sav.,Panarvės km.,SND,0.87,2026-04-20
Saurida,Prienų r. sav.,Ignacavos km. Kauno pl. 18,SND,0.87,2026-04-20
Saurida,Kauno r. sav.,Domeikava Muitinės g. 2,SND,0.87,2026-04-20
Saurida,Kauno m. sav.,Kaunas Garažų g. 20,SND,0.87,2026-04-20
Saurida,Kauno r. sav.,Babtai Vandžiogalos g. 3,SND,0.87,2026-04-20
Saurida,Kaišiadorių r. sav.,Rumšiškės Lekavičiaus g. 71,SND,0.87,2026-04-20
Saurida,Šakių r. sav.,Lėkėčių km. Šakių g. 3,SND,0.87,2026-04-20
Saurida,Ukmergės r. sav.,Ukmergė Kareivinių g. 64,SND,0.87,2026-04-20
Saurida,Ukmergės r. sav.,Ukmergė Vilniaus g. 122,SND,0.87,2026-04-20
Saurida,Ukmergės r. sav.,Pageležių km.,SND,0.82,2026-04-20
Saurida,Vilniaus r. sav.,Zujūnai Buivydiškių g. 1A,SND,0.87,2026-04-20
Saurida,Visagino sav.,Visaginas Kosmoso g. 1,SND,0.87,2026-04-20
Saurida,Vilniaus m. sav.,"Vilnius, Jankiškių g. 43a",SND,0.87,2026-04-20
Saurida,Vilniaus m. sav.,"Vilnius, Rygos g. 2",SND,0.87,2026-04-20
Saurida,Vilniaus m. sav.,Vilnius Stanevičiaus g. 3A,SND,0.87,2026-04-20
Virši,Marijampolės sav.,"L.Taunio g. 3, Pasūduonės km.",SND,0.994,2026-04-20
Pynauja,Šilalės r. sav.,"Dvaro g.1, Papynaujo k.,Kvėdarna",SND,0.94,2026-04-20
GM Circle K,Šakių r. sav.,"Kauno g. 68, Girėnų k.",SND,0.997,2026-04-20
Žibalas,Jonavos r. sav.,"Jonava, Taurostos g. 16a",SND,0.99,2026-04-20
RV,Mažeikių r. sav.,"Algirdo g. 42, Mažeikiai",SND,0.88,2026-04-20
RV,Mažeikių r. sav.,"Daukšos g. 29/Žemaitijos g. 69, Mažeikiai",SND,0.9,2026-04-20
RV,Švenčionių r. sav.,"Mokyklos g. 23, Švenčionys",SND,0.95,2026-04-20
Gazimpeksas,Rietavo sav.,"Tverai, Rietavo g. 32",SND,0.89,2026-04-20
Gazimpeksas,Skuodo r. sav.,"Skuodas,Vytauto g. 20",SND,0.86,2026-04-20
Gazimpeksas,Telšių r. sav.,"Telšiai, Mažeikių g. 7A",SND,0.89,2026-04-20
Antivis,Kelmės r. sav.,"Tytuvėnai, Žemaitės g.14",SND,0.93,2026-04-20
Degta,Elektrėnų sav.,"Vievis, Kauno g. 55A",SND,0.959,2026-04-20
Degta,Anykščių r. sav.,"Anykščiai, Vienuolio g. 34A",SND,0.839,2026-04-20
Degta,Rokiškio r. sav.,"Rokiškis, Respublikos g.113B,",SND,0.899,2026-04-20
Junasa,Šiaulių m. sav.,Žemaitės g. 131c,SND,0.84,2026-04-20
Junasa,Šiaulių m. sav.,Bačiūnų g. 12a,SND,0.84,2026-04-20
Junasa,Šiaulių r. sav.,"M. Katiliškio g. 50, Gruzdžiai",SND,0.84,2026-04-20
VVARFF (Circle K),Plungės r. sav.,"Pramogų g. 4, Truikių k.",SND,0.959,2026-04-20
Regusa,Kazlų Rūdos sav.,"Medelyno g. 4A, Jūrės k.",SND,0.91,2026-04-20
Regusa,Marijampolės sav.,"Sodo g. 11, Gavaltuvos k.",SND,0.89,2026-04-20
Regusa,Vilkaviškio r. sav.,"J. Basanavičiaus g. 45A, Kybartai",SND,0.92,2026-04-20
Regusa,Kazlų Rūdos sav.,"S. Daukanto g. 19D, Kazlų Rūda",SND,0.91,2026-04-20
Regusa,Kauno m. sav.,"Marijampolės pl. 20, Kaunas",SND,0.89,2026-04-20
Plungės lagūna (Circle K),Rietavo sav.,"Plungės g. 32, Rietavas",SND,0.969,2026-04-20
Propano ir butano dujų centras,Ignalinos r. sav.,"Švenčionių 35, Ignalina",SND,0.9,2026-04-20
Propano ir butano dujų centras,Švenčionių r. sav.,"Aukštaičių g. 2a, Cirkliškio k.",SND,0.95,2026-04-20
Adukesta,Klaipėdos r. sav.,"Laisvės g. 50, Maciuičių k.",SND,0.93,2026-04-20
Plovimo sistemos,Šiaulių m. sav.,Gegužių g. 28,SND,0.909,2026-04-20
Melkasta,Lazdijų r. sav.,"Kalvelių k., Lazdijų pl. 29",SND,0.92,2026-04-20
Melkasta,Vilkaviškio r. sav.,Gulbiniškių k. 7,SND,0.92,2026-04-20
Melkasta,Lazdijų r. sav.,"Seirijų mstl., Algirdo g. 35A",SND,0.92,2026-04-20
Eu Verslas,Mažeikių r. sav.,"Viekšnių g. 24, Mažeikiai",SND,0.92,2026-04-20
Eu Verslas,Plungės r. sav.,"Telšių g. 127, Jovaišiškės k.",SND,0.91,2026-04-20
Eu Verslas,Plungės r. sav.,"Stoties g. 7C, Plungė",SND,0.91,2026-04-20
Šventosios investicijos,Palangos m. sav.,Elijos g.26 Palanga (Šventoji),SND,0.999,2026-04-20
Atsiauta,Šiaulių r. sav.,"Vytauto 80, Kuršėnai",SND,0.95,2026-04-20
Topgas,Kupiškio r. sav.,"Slavinčiškio g.18, Slavinčiškis",SND,0.86,2026-04-20
Topgas,Kaišiadorių r. sav.,"Paukštininkų g.13, Kaišiadorys",SND,0.9,2026-04-20
Topgas,Marijampolės sav.,"Gėlyno g.25, Marijampolė",SND,0.9,2026-04-20
Topgas,Pasvalio r. sav.,"Stoties g.25, Pasvalys",SND,0.88,2026-04-20
S.Savicko įmonė (Circle K),Kėdainių r. sav.,"J.Basanavičiaus g. 103, Kėdainiai",SND,0.939,2026-04-20
S.Savicko įmonė,Kėdainių r. sav.,"Dariaus ir Girėno 23 A, Kėdainiai",SND,0.91,2026-04-20
S.Savicko įmonė,Kėdainių r. sav.,"Gedimino g. 50 , Kėdainiai",SND,0.91,2026-04-20
S.Savicko įmonė,Kėdainių r. sav.,"Vandžiogalos g 29,Saviečių k.",SND,0.91,2026-04-20
Valdegra,Marijampolės sav.,"Prienų g.7, Igliaukos k.",SND,0.959,2026-04-20
